datecode,year,month,day,temp,wind,flow
40834,2011,10,18,46.953,11.976,99317
40835,2011,10,19,44.637,18.862,1.17E+05
40836,2011,10,20,42.605,10.315,1.23E+05
40837,2011,10,21,44.219,2.689,1.03E+05
40838,2011,10,22,49.074,3.0244,80568
40839,2011,10,23,53.523,7.8649,75783
40840,2011,10,24,53.662,7.1247,78768
40841,2011,10,25,52.528,11.668,78791
40842,2011,10,26,44.81,7.5488,1.07E+05
40843,2011,10,27,41.183,2.9927,1.14E+05
40844,2011,10,28,43.813,6.1735,1.05E+05
40845,2011,10,29,42.19,5.655,1.08E+05
40846,2011,10,30,44.778,8.2492,1.12E+05
40847,2011,10,31,42.95,5.9166,1.17E+05
40848,2011,11,1,56.102,11.14,82503
40849,2011,11,2,47.653,13.216,96474
40850,2011,11,3,42.422,10.401,1.22E+05
40851,2011,11,4,42.528,6.354,1.15E+05
40852,2011,11,5,49.09,11.564,96684
40853,2011,11,6,52.528,11.405,83777
40854,2011,11,7,49.225,5.8906,91820
40855,2011,11,8,45.011,12.907,1.20E+05
40856,2011,11,9,36.751,12.872,1.49E+05
40857,2011,11,10,34.485,7.9693,1.63E+05
40858,2011,11,11,38.251,7.9214,1.49E+05
40859,2011,11,12,52.92,15.371,92603
40860,2011,11,13,50.868,11.037,89502
40861,2011,11,14,43.151,5.0064,1.21E+05
40862,2011,11,15,45.604,10.613,1.18E+05
40863,2011,11,16,32.402,10.947,1.67E+05
40864,2011,11,17,30.378,10.437,1.87E+05
40865,2011,11,18,44.282,14.355,1.39E+05
40866,2011,11,19,45.039,11.931,1.08E+05
40867,2011,11,20,36.168,7.8735,1.42E+05
40868,2011,11,21,38.861,8.2729,1.46E+05
40869,2011,11,22,37.254,8.8166,1.49E+05
40870,2011,11,23,41.121,8.0089,1.26E+05
40871,2011,11,24,44.923,14.563,1.16E+05
40872,2011,11,25,51.526,11.653,89203
40873,2011,11,26,46.589,9.1585,94929
40874,2011,11,27,34.034,9.4555,1.54E+05
40875,2011,11,28,34.043,10.562,1.73E+05
40876,2011,11,29,31.499,13.172,1.89E+05
40877,2011,11,30,35.858,5.7234,1.64E+05
40878,2011,12,1,35.001,6.3658,1.54E+05
40879,2011,12,2,36.336,8.2157,1.52E+05
40880,2011,12,3,45.466,12.826,1.20E+05
40881,2011,12,4,35.736,7.443,1.48E+05
40882,2011,12,5,31.9,9.8143,1.79E+05
40883,2011,12,6,27.708,6.1493,1.97E+05
40884,2011,12,7,26.321,7.9309,2.11E+05
40885,2011,12,8,27.065,8.229,2.01E+05
40886,2011,12,9,17.363,7.8618,2.35E+05
40887,2011,12,10,24.892,11.537,2.22E+05
40888,2011,12,11,35.244,9.5035,1.70E+05
40889,2011,12,12,39.164,5.1837,1.55E+05
40890,2011,12,13,40.334,4.7268,1.43E+05
40891,2011,12,14,47.521,11.83,1.20E+05
40892,2011,12,15,31.467,13.164,1.81E+05
40893,2011,12,16,26.956,3.881,1.90E+05
40894,2011,12,17,28.252,6.054,1.86E+05
40895,2011,12,18,39.538,11.751,1.58E+05
40896,2011,12,19,36.775,8.2241,1.57E+05
40897,2011,12,20,35.982,4.4679,1.62E+05
40898,2011,12,21,35.64,5.8036,1.61E+05
40899,2011,12,22,28.126,8.2363,1.88E+05
40900,2011,12,23,27.021,7.7958,1.94E+05
40901,2011,12,24,35.102,12.095,1.60E+05
40902,2011,12,25,33.389,8.6454,1.56E+05
40903,2011,12,26,38.398,12.434,1.50E+05
40904,2011,12,27,26.98,10.877,1.96E+05
40905,2011,12,28,27.933,7.0344,2.02E+05
40906,2011,12,29,35.776,6.5339,1.57E+05
40907,2011,12,30,33.025,8.722,1.63E+05
40908,2011,12,31,36.393,11.914,1.51E+05
40909,2012,1,1,26.753,18.785,2.04E+05
40910,2012,1,2,15.972,12.558,2.67E+05
40911,2012,1,3,23.504,9.0216,2.39E+05
40912,2012,1,4,29.945,6.4753,2.04E+05
40913,2012,1,5,42.636,8.5565,1.50E+05
40914,2012,1,6,42.009,7.8351,1.32E+05
40915,2012,1,7,30.748,4.5731,1.68E+05
40916,2012,1,8,32.487,6.2424,1.78E+05
40917,2012,1,9,36.466,8.3348,1.68E+05
40918,2012,1,10,38.359,4.7093,1.52E+05
40919,2012,1,11,38.601,6.2787,1.48E+05
40920,2012,1,12,21.552,14.027,2.20E+05
40921,2012,1,13,18.204,7.6882,2.40E+05
40922,2012,1,14,15.804,4.8361,2.43E+05
40923,2012,1,15,29.013,12.591,2.10E+05
40924,2012,1,16,36.61,9.3146,1.72E+05
40925,2012,1,17,16.454,11.486,2.49E+05
40926,2012,1,18,18.46,13.927,2.59E+05
40927,2012,1,19,2.8168,7.6193,3.20E+05
40928,2012,1,20,9.9575,6.8586,2.97E+05
40929,2012,1,21,20.275,7.5909,2.37E+05
40930,2012,1,22,34.209,11.003,1.95E+05
40931,2012,1,23,29.504,14.121,2.10E+05
40932,2012,1,24,26.079,3.9484,2.13E+05
40933,2012,1,25,31.602,6.3022,1.93E+05
40934,2012,1,26,33.895,6.8259,1.78E+05
40935,2012,1,27,33.798,10.77,1.66E+05
40936,2012,1,28,27.093,11.475,1.99E+05
40937,2012,1,29,22.663,9.1354,2.21E+05
40938,2012,1,30,40.46,10.881,1.64E+05
40939,2012,1,31,44.092,11.466,1.30E+05
40940,2012,2,1,34.887,3.0398,1.64E+05
40941,2012,2,2,33.079,3.9486,1.77E+05
40942,2012,2,3,34.522,7.1687,1.70E+05
40943,2012,2,4,34.267,5.9136,1.56E+05
40944,2012,2,5,32.729,6.5239,1.72E+05
40945,2012,2,6,31.956,9.4802,1.85E+05
40946,2012,2,7,25.786,10.076,2.24E+05
40947,2012,2,8,26.243,6.9102,2.12E+05
40948,2012,2,9,31.333,10.648,1.96E+05
40949,2012,2,10,14.884,15.94,2.67E+05
40950,2012,2,11,15.458,13.89,2.73E+05
40951,2012,2,12,24.227,7.7848,2.29E+05
40952,2012,2,13,29.408,7.7292,2.18E+05
40953,2012,2,14,33.59,7.9834,1.92E+05
40954,2012,2,15,38.074,6.031,1.53E+05
40955,2012,2,16,35.611,8.0487,1.63E+05
40956,2012,2,17,34.759,7.7382,1.72E+05
40957,2012,2,18,28.16,4.4822,1.79E+05
40958,2012,2,19,28.848,4.2817,1.82E+05
40959,2012,2,20,36.454,11.777,1.75E+05
40960,2012,2,21,35.579,11.423,1.80E+05
40961,2012,2,22,34.278,4.5845,1.67E+05
40962,2012,2,23,33.945,10.624,1.81E+05
40963,2012,2,24,27.402,13.703,1.99E+05
40964,2012,2,25,23.201,8.37,2.04E+05
40965,2012,2,26,37.115,14.342,1.69E+05
40966,2012,2,27,29.386,7.0724,1.95E+05
40967,2012,2,28,37.99,14.186,1.77E+05
40968,2012,2,29,38.691,13.074,1.61E+05
40969,2012,3,1,36.072,5.5809,1.69E+05
40970,2012,3,2,33.459,14.522,1.88E+05
40971,2012,3,3,28.634,9.3605,1.90E+05
40972,2012,3,4,23.488,5.7308,2.10E+05
40973,2012,3,5,31.26,10.393,1.95E+05
40974,2012,3,6,55.479,18.119,1.07E+05
40975,2012,3,7,52.473,19.552,96872
40976,2012,3,8,34.469,14.851,1.60E+05
40977,2012,3,9,31.267,10.709,1.77E+05
40978,2012,3,10,49.478,14.545,1.09E+05
40979,2012,3,11,55.634,11.373,83719
40980,2012,3,12,52.901,9.7376,92725
40981,2012,3,13,54.965,7.0523,83912
40982,2012,3,14,66.808,9.0855,60110
40983,2012,3,15,54.27,4.975,65719
40984,2012,3,16,62.267,7.7046,63304
40985,2012,3,17,67.19,9.5954,48462
40986,2012,3,18,67.774,9.0808,51151
40987,2012,3,19,65.838,9.9201,55330
40988,2012,3,20,70.314,10.388,53324
40989,2012,3,21,69.607,6.0976,51806
40990,2012,3,22,60.076,6.2035,54838
40991,2012,3,23,54.835,4.8182,63569
40992,2012,3,24,54.395,4.1861,64817
40993,2012,3,25,45.761,13.998,87542
40994,2012,3,26,41.111,14.989,1.33E+05
40995,2012,3,27,60.511,16.243,79622
40996,2012,3,28,48.023,10.382,88457
40997,2012,3,29,41.305,11.548,1.23E+05
40998,2012,3,30,39.321,8.6759,1.35E+05
40999,2012,3,31,42.022,6.6612,1.26E+05
41000,2012,4,1,47.191,10.95,1.07E+05
41001,2012,4,2,51.267,10.237,97378
41002,2012,4,3,49.067,10.423,96906
41003,2012,4,4,45.516,13.919,1.07E+05
41004,2012,4,5,40.341,10.849,1.28E+05
41005,2012,4,6,43.366,5.2844,1.07E+05
41006,2012,4,7,53.483,9.981,76950
41007,2012,4,8,51.57,10.845,82493
41008,2012,4,9,44.542,15.103,1.03E+05
41009,2012,4,10,37.472,10.07,1.45E+05
41010,2012,4,11,42.604,4.5749,1.19E+05
41011,2012,4,12,49.156,6.7088,95438
41012,2012,4,13,55.18,11.405,77099
41013,2012,4,14,63.308,9.1364,49127
41014,2012,4,15,65.752,20.006,48413
41015,2012,4,16,44.498,11.136,97002
41016,2012,4,17,46.23,9.0658,1.02E+05
41017,2012,4,18,58.058,10.536,67123
41018,2012,4,19,43.007,12.884,1.10E+05
41019,2012,4,20,40.744,11.076,1.35E+05
41020,2012,4,21,43.812,8.1021,1.05E+05
41021,2012,4,22,44.873,10.684,1.08E+05
41022,2012,4,23,48.567,7.4732,1.02E+05
41023,2012,4,24,53.527,5.8796,80929
41024,2012,4,25,49.011,8.2046,98210
41025,2012,4,26,42.452,8.9858,1.13E+05
41026,2012,4,27,45.357,11.725,1.05E+05
41027,2012,4,28,43.174,9.8532,1.21E+05
41028,2012,4,29,48.561,8.6394,97670
41029,2012,4,30,52.466,3.9727,83353
41030,2012,5,1,58.613,8.985,69958
41031,2012,5,2,72.078,9.4379,52240
41032,2012,5,3,69.339,8.5814,51739
41033,2012,5,4,54.28,10.712,62245
41034,2012,5,5,53.099,9.1546,65784
41035,2012,5,6,54.883,7.996,73327
41036,2012,5,7,57.735,5.2931,71548
41037,2012,5,8,57.562,8.2012,64066
41038,2012,5,9,51.461,5.7586,77507
41039,2012,5,10,57.481,7.4981,66507
41040,2012,5,11,67.34,11.377,47207
41041,2012,5,12,56.578,6.554,53231
41042,2012,5,13,60.277,4.1435,52326
41043,2012,5,14,68.242,8.1104,51844
41044,2012,5,15,63.837,11.177,54773
41045,2012,5,16,55.135,5.4528,63530
41046,2012,5,17,61.583,8.787,58191
41047,2012,5,18,70.181,8.3517,46865
41048,2012,5,19,76.469,10.046,39032
41049,2012,5,20,69.33,12.849,42011
41050,2012,5,21,57.74,8.2712,54683
41051,2012,5,22,59.645,6.2174,57962
41052,2012,5,23,69.463,11.379,50317
41053,2012,5,24,75.472,16.292,47678
41054,2012,5,25,66.014,7.1059,43757
41055,2012,5,26,66.868,9.9419,43018
41056,2012,5,27,79.601,10.169,36687
41057,2012,5,28,75.763,11.798,39747
41058,2012,5,29,66.022,10.655,48087
41059,2012,5,30,53.458,9.2911,58338
41060,2012,5,31,50.66,9.2883,76169
41061,2012,6,1,56.269,8.7186,59305
41062,2012,6,2,67.023,9.9001,43272
41063,2012,6,3,69.572,8.0874,43949
41064,2012,6,4,63.541,6.8995,48149
41065,2012,6,5,61.03,6.4276,51472
41066,2012,6,6,64.573,4.2122,48602
41067,2012,6,7,70.832,6.1355,45090
41068,2012,6,8,77.561,9.3713,42648
41069,2012,6,9,79.038,9.1661,38211
41070,2012,6,10,80.027,12.543,38238
41071,2012,6,11,74.113,11.912,43689
41072,2012,6,12,62.573,6.8026,48270
41073,2012,6,13,63.872,8.0764,48235
41074,2012,6,14,70.745,9.2087,45836
41075,2012,6,15,78.719,8.6258,40834
41076,2012,6,16,75.776,9.4921,37881
41077,2012,6,17,77.48,9.8196,38994
41078,2012,6,18,84.021,15.828,43351
41079,2012,6,19,85.185,14.463,41932
41080,2012,6,20,82.619,14.277,43371
41081,2012,6,21,73.036,7.1505,42139
41082,2012,6,22,70.338,5.8,40819
41083,2012,6,23,73.196,4.8328,36586
41084,2012,6,24,70.691,10.291,41313
41085,2012,6,25,64.816,7.5765,49680
41086,2012,6,26,70.514,7.8253,44645
41087,2012,6,27,84.169,11.035,42237
41088,2012,6,28,82.117,5.4657,42018
41089,2012,6,29,78.109,6.1584,41467
41090,2012,6,30,78.75,4.7826,34543
41091,2012,7,1,78.74,4.385,36038
41092,2012,7,2,84.457,8.5737,41539
41093,2012,7,3,87.119,8.2533,36569
41094,2012,7,4,89.14,7.7893,34351
41095,2012,7,5,89.345,6.4754,37664
41096,2012,7,6,86.09,6.9044,36580
41097,2012,7,7,74.904,11.264,33952
41098,2012,7,8,76.408,5.9768,36245
41099,2012,7,9,74.702,7.8775,44151
41100,2012,7,10,72.277,6.5389,43797
41101,2012,7,11,76.125,5.7802,44978
41102,2012,7,12,80.142,7.5733,45566
41103,2012,7,13,78.201,7.0469,40460
41104,2012,7,14,79.875,7.1616,33823
41105,2012,7,15,82.152,6.2084,36810
41106,2012,7,16,88.206,10.12,42776
41107,2012,7,17,82.832,9.0036,44348
41108,2012,7,18,75.453,8.017,44433
41109,2012,7,19,71.348,10.583,47894
41110,2012,7,20,73.499,5.7991,38703
41111,2012,7,21,79.13,6.2783,34898
41112,2012,7,22,82.881,9.3509,36760
41113,2012,7,23,84.638,8.2016,42389
41114,2012,7,24,74.477,7.5522,41787
41115,2012,7,25,83.377,11.021,40499
41116,2012,7,26,75.214,5.6188,42978
41117,2012,7,27,71.91,7.9455,41926
41118,2012,7,28,72.763,5.8189,34880
41119,2012,7,29,75.995,6.2598,36358
41120,2012,7,30,79.725,7.8944,41470
41121,2012,7,31,74.234,4.703,45000
41122,2012,8,1,79.446,6.2773,42143
41123,2012,8,2,79.051,5.7341,40731
41124,2012,8,3,79.638,5.3954,39610
41125,2012,8,4,74.265,8.0272,33653
41126,2012,8,5,70.578,6.2818,37862
41127,2012,8,6,74.506,5.8016,44962
41128,2012,8,7,77.925,7.5113,43960
41129,2012,8,8,71.696,8.0083,44066
41130,2012,8,9,63.947,9.7183,45190
41131,2012,8,10,64.659,11.667,43350
41132,2012,8,11,67.571,5.096,37631
41133,2012,8,12,68.819,4.112,36746
41134,2012,8,13,64.99,2.9403,45711
41135,2012,8,14,70.705,3.9862,44251
41136,2012,8,15,74.836,8.6384,44388
41137,2012,8,16,65.567,10.02,44581
41138,2012,8,17,63.451,4.0879,43180
41139,2012,8,18,66.197,4.1704,38614
41140,2012,8,19,64.912,3.8624,40854
41141,2012,8,20,64.21,3.7401,45385
41142,2012,8,21,67.936,5.4041,45815
41143,2012,8,22,73.649,6.8413,45151
41144,2012,8,23,77.797,8.6829,41529
41145,2012,8,24,78.057,6.7845,39000
41146,2012,8,25,79.021,8.2849,35812
41147,2012,8,26,71.184,5.525,38154
41148,2012,8,27,73.6,4.8853,44480
41149,2012,8,28,71.368,5.1338,45986
41150,2012,8,29,74.861,8.8724,45499
41151,2012,8,30,80.542,11.212,44059
41152,2012,8,31,75.7,9.2975,39265
41153,2012,9,1,71.495,10.807,35067
41154,2012,9,2,73.808,6.8928,29792
41155,2012,9,3,76.321,4.9466,36051
41156,2012,9,4,73.225,7.5576,41424
41157,2012,9,5,73.043,5.499,44228
41158,2012,9,6,71.196,4.4515,43959
41159,2012,9,7,60.508,9.3309,45856
41160,2012,9,8,60.729,9.0323,41562
41161,2012,9,9,60.848,5.2325,42485
41162,2012,9,10,66.197,9.7442,47315
41163,2012,9,11,73.243,12.138,44711
41164,2012,9,12,69.624,9.2801,45861
41165,2012,9,13,55.43,5.8755,50405
41166,2012,9,14,61.645,4.2031,46872
41167,2012,9,15,65.757,6.1855,40026
41168,2012,9,16,65.762,7.35,40828
41169,2012,9,17,57.148,10.425,49844
41170,2012,9,18,50.032,8.0681,63026
41171,2012,9,19,61.409,13.079,55158
41172,2012,9,20,57.316,7.6336,55586
41173,2012,9,21,50.439,7.9929,58967
41174,2012,9,22,48.375,8.7648,64794
41175,2012,9,23,48.433,6.2797,70202
41176,2012,9,24,60.702,11.444,59771
41177,2012,9,25,61.118,7.1753,54462
41178,2012,9,26,54.518,8.6835,59174
41179,2012,9,27,54.074,7.8849,62597
41180,2012,9,28,56.552,4.5311,54447
41181,2012,9,29,59.348,6.2351,49536
41182,2012,9,30,54.42,4.203,57096
41183,2012,10,1,57.037,4.244,58585
41184,2012,10,2,59.085,6.1773,54895
41185,2012,10,3,60.388,6.5722,52918
41186,2012,10,4,53.536,11.941,61974
41187,2012,10,5,43.445,10.537,94734
41188,2012,10,6,42.771,8.1426,97372
41189,2012,10,7,41.833,7.7057,1.03E+05
41190,2012,10,8,53.152,16.181,85226
41191,2012,10,9,46.474,12.22,86229
41192,2012,10,10,44.485,11.764,1.13E+05
41193,2012,10,11,46.717,11.201,97154
41194,2012,10,12,46.443,8.837,95372
41195,2012,10,13,59.409,9.7974,63349
41196,2012,10,14,49.806,12.487,71016
41197,2012,10,15,47.173,5.9119,96998
41198,2012,10,16,60.605,13.585,67376
41199,2012,10,17,55.724,13.672,63897
41200,2012,10,18,45.643,9.3274,97563
41201,2012,10,19,45.888,6.8719,94680
41202,2012,10,20,46.298,4.0113,87992
41203,2012,10,21,55.194,6.0839,71512
41204,2012,10,22,57.16,5.525,70336
41205,2012,10,23,59.905,5.8283,63344
41206,2012,10,24,68.685,11.619,53196
41207,2012,10,25,48.999,14.897,75819
41208,2012,10,26,39.404,6.988,1.16E+05
41209,2012,10,27,38.825,7.4352,1.21E+05
41210,2012,10,28,39.043,9.3597,1.28E+05
41211,2012,10,29,41.827,15.33,1.30E+05
41212,2012,10,30,39.141,16.108,1.44E+05
41213,2012,10,31,40.39,9.6349,1.40E+05
41214,2012,11,1,41.225,9.0906,1.31E+05
41215,2012,11,2,38.422,5.8353,1.31E+05
41216,2012,11,3,36.436,5.3047,1.41E+05
41217,2012,11,4,36.712,4.7124,1.34E+05
41218,2012,11,5,36.58,4.1305,1.49E+05
41219,2012,11,6,38.394,5.8688,1.42E+05
41220,2012,11,7,42.311,3.0025,1.32E+05
41221,2012,11,8,39.683,6.6978,1.38E+05
41222,2012,11,9,48.448,6.5439,1.07E+05
41223,2012,11,10,60.718,16.062,62806
41224,2012,11,11,45.566,15.835,89234
41225,2012,11,12,27.564,11.222,1.90E+05
41226,2012,11,13,33.241,6.3515,1.67E+05
41227,2012,11,14,37.552,8.0074,1.58E+05
41228,2012,11,15,38.733,4.4701,1.44E+05
41229,2012,11,16,38.321,3.5291,1.35E+05
41230,2012,11,17,41.082,4.9386,1.17E+05
41231,2012,11,18,45.423,6.4122,1.10E+05
41232,2012,11,19,48.768,4.3216,1.05E+05
41233,2012,11,20,43.106,2.7239,1.10E+05
41234,2012,11,21,49.461,10.687,92892
41235,2012,11,22,47.611,18.283,88465
41236,2012,11,23,27.336,15.222,1.82E+05
41237,2012,11,24,28.806,7.6071,1.74E+05
41238,2012,11,25,31.61,7.0467,1.65E+05
41239,2012,11,26,23.488,6.9379,2.15E+05
41240,2012,11,27,28.735,8.1562,2.03E+05
41241,2012,11,28,34.726,7.4375,1.66E+05
41242,2012,11,29,42.014,6.4831,1.29E+05
41243,2012,11,30,40.195,7.6738,1.29E+05
41244,2012,12,1,52.577,9.7973,87011
41245,2012,12,2,48.072,6.0782,89955
41246,2012,12,3,55.321,11.054,82633
41247,2012,12,4,37.898,10.621,1.37E+05
41248,2012,12,5,33.676,8.2013,1.70E+05
41249,2012,12,6,40.777,7.1665,1.45E+05
41250,2012,12,7,36.708,8.1943,1.44E+05
41251,2012,12,8,35.763,10.717,1.50E+05
41252,2012,12,9,34.7,9.1128,1.60E+05
41253,2012,12,10,28.875,7.5959,1.82E+05
41254,2012,12,11,29.383,9.9244,1.93E+05
41255,2012,12,12,36.952,12.687,1.66E+05
41256,2012,12,13,35.498,6.5642,1.54E+05
41257,2012,12,14,40.533,8.0247,1.38E+05
41258,2012,12,15,44.618,9.4427,1.21E+05
41259,2012,12,16,37.577,7.5304,1.39E+05
41260,2012,12,17,30.192,4.206,1.77E+05
41261,2012,12,18,32.091,5.8967,1.83E+05
41262,2012,12,19,35.864,10.785,1.72E+05
41263,2012,12,20,33.215,20.358,1.86E+05
41264,2012,12,21,19.559,10.948,2.31E+05
41265,2012,12,22,22.532,5.0891,2.06E+05
41266,2012,12,23,25.364,6.0421,2.02E+05
41267,2012,12,24,23.954,8.5687,2.02E+05
41268,2012,12,25,24.352,10.748,2.00E+05
41269,2012,12,26,26.708,13.149,2.11E+05
41270,2012,12,27,27.577,5.3813,2.02E+05
41271,2012,12,28,28.562,5.4751,1.85E+05
41272,2012,12,29,20.022,10.599,2.17E+05
41273,2012,12,30,26.577,9.9971,2.02E+05
41274,2012,12,31,16.193,8.5665,2.31E+05
41275,2013,1,1,13.7,6.1494,2.55E+05
41276,2013,1,2,23.293,8.3919,2.26E+05
41277,2013,1,3,19.572,11.294,2.49E+05
41278,2013,1,4,24.513,8.2783,2.22E+05
41279,2013,1,5,31.545,10.986,1.84E+05
41280,2013,1,6,23.381,8.5162,2.15E+05
41281,2013,1,7,30.901,10.522,1.98E+05
41282,2013,1,8,36.63,11.801,1.74E+05
41283,2013,1,9,31.983,7.8812,1.78E+05
41284,2013,1,10,39.25,9.3547,1.59E+05
41285,2013,1,11,47.259,13.449,1.16E+05
41286,2013,1,12,28.961,9.9789,1.58E+05
41287,2013,1,13,15.532,10.78,2.49E+05
41288,2013,1,14,18.234,4.4056,2.50E+05
41289,2013,1,15,23.061,7.2688,2.28E+05
41290,2013,1,16,28.153,11.339,2.15E+05
41291,2013,1,17,20.105,6.8742,2.35E+05
41292,2013,1,18,37.564,15.098,1.84E+05
41293,2013,1,19,27.999,17.593,1.97E+05
41294,2013,1,20,11.394,10.613,2.74E+05
41295,2013,1,21,0.64568,13.608,3.40E+05
41296,2013,1,22,6.2273,8.7024,3.33E+05
41297,2013,1,23,10.432,12.397,3.08E+05
41298,2013,1,24,16.332,7.3444,2.75E+05
41299,2013,1,25,18.11,9.406,2.59E+05
41300,2013,1,26,23.16,6.9036,2.22E+05
41301,2013,1,27,33.624,10.735,1.99E+05
41302,2013,1,28,39.869,7.0657,1.55E+05
41303,2013,1,29,43.834,10.246,1.28E+05
41304,2013,1,30,22.011,14.885,2.25E+05
41305,2013,1,31,6.5051,14.337,3.11E+05
41306,2013,2,1,8.1584,8.9823,3.02E+05
41307,2013,2,2,10.394,6.6043,2.81E+05
41308,2013,2,3,16.9,7.9751,2.56E+05
41309,2013,2,4,15.429,6.7793,2.69E+05
41310,2013,2,5,20.348,6.4373,2.45E+05
41311,2013,2,6,30.568,7.4445,1.98E+05
41312,2013,2,7,28.118,10.434,2.06E+05
41313,2013,2,8,20.681,5.1235,2.29E+05
41314,2013,2,9,28.578,8.8442,2.00E+05
41315,2013,2,10,37.849,18.547,1.82E+05
41316,2013,2,11,27.987,14.653,2.16E+05
41317,2013,2,12,23.837,6.78,2.24E+05
41318,2013,2,13,35.497,7.5671,1.72E+05
41319,2013,2,14,28.82,11.402,2.00E+05
41320,2013,2,15,18.361,9.398,2.27E+05
41321,2013,2,16,11.754,6.3902,2.62E+05
41322,2013,2,17,25.538,9.8962,2.17E+05
41323,2013,2,18,32.617,14.916,1.86E+05
41324,2013,2,19,10.969,15.765,2.99E+05
41325,2013,2,20,18.285,7.3598,2.54E+05
41326,2013,2,21,25.385,14.585,2.42E+05
41327,2013,2,22,27.745,7.7662,2.08E+05
41328,2013,2,23,24.016,7.6282,2.11E+05
41329,2013,2,24,27.529,2.1078,1.87E+05
41330,2013,2,25,33.7,9.5913,1.77E+05
41331,2013,2,26,32.112,17.139,2.08E+05
41332,2013,2,27,32.874,12.569,1.97E+05
41333,2013,2,28,28.19,12.689,2.11E+05
41334,2013,3,1,22.411,11.201,2.33E+05
41335,2013,3,2,19.376,6.6128,2.19E+05
41336,2013,3,3,21.617,3.7121,2.21E+05
41337,2013,3,4,29.983,10.886,2.04E+05
41338,2013,3,5,28.35,13.743,2.16E+05
41339,2013,3,6,28.761,7.577,1.99E+05
41340,2013,3,7,27.165,3.5455,1.87E+05
41341,2013,3,8,33.073,8.6395,1.70E+05
41342,2013,3,9,37.963,9.1915,1.52E+05
41343,2013,3,10,38.777,6.9958,1.52E+05
41344,2013,3,11,31.747,9.519,1.82E+05
41345,2013,3,12,26.621,12.047,2.11E+05
41346,2013,3,13,26.019,7.563,2.10E+05
41347,2013,3,14,31.445,5.9203,1.85E+05
41348,2013,3,15,31.545,10.554,1.85E+05
41349,2013,3,16,26.168,8.4823,1.98E+05
41350,2013,3,17,28.238,12.452,2.00E+05
41351,2013,3,18,23.633,14.435,2.29E+05
41352,2013,3,19,21.136,16.592,2.50E+05
41353,2013,3,20,16.467,11.539,2.63E+05
41354,2013,3,21,23.04,6.3583,2.24E+05
41355,2013,3,22,28.588,3.4685,1.89E+05
41356,2013,3,23,32.875,9.6225,1.67E+05
41357,2013,3,24,31.62,17.129,1.93E+05
41358,2013,3,25,32.729,10.292,1.95E+05
41359,2013,3,26,36.357,7.3615,1.65E+05
41360,2013,3,27,35.462,6.0931,1.57E+05
41361,2013,3,28,37.857,3.2375,1.40E+05
41362,2013,3,29,39.397,4.961,1.34E+05
41363,2013,3,30,46.536,10.279,1.06E+05
41364,2013,3,31,37.239,12.686,1.33E+05
41365,2013,4,1,30.658,9.7964,1.80E+05
41366,2013,4,2,33.063,7.7504,1.72E+05
41367,2013,4,3,34.721,7.7672,1.63E+05
41368,2013,4,4,44.803,9.7925,1.22E+05
41369,2013,4,5,38.186,10.934,1.37E+05
41370,2013,4,6,49.904,15.157,1.05E+05
41371,2013,4,7,42.918,9.3285,1.22E+05
41372,2013,4,8,43.017,9.5759,1.32E+05
41373,2013,4,9,37.992,14.801,1.66E+05
41374,2013,4,10,37.413,16.291,1.78E+05
41375,2013,4,11,37.457,10.356,1.70E+05
41376,2013,4,12,36.893,10.982,1.58E+05
41377,2013,4,13,36.306,8.3277,1.57E+05
41378,2013,4,14,49.049,14.771,1.27E+05
41379,2013,4,15,46.32,8.9021,1.06E+05
41380,2013,4,16,43.261,8.6913,1.13E+05
41381,2013,4,17,42.684,10.097,1.44E+05
41382,2013,4,18,42.975,15.247,1.31E+05
41383,2013,4,19,33.487,13.103,1.70E+05
41384,2013,4,20,36.135,9.1165,1.45E+05
41385,2013,4,21,44.496,12.505,1.29E+05
41386,2013,4,22,53.25,9.5359,86698
41387,2013,4,23,39.074,8.878,1.36E+05
41388,2013,4,24,44.325,11.927,1.21E+05
41389,2013,4,25,44.453,8.1208,1.14E+05
41390,2013,4,26,57.607,11.117,70754
41391,2013,4,27,55.568,6.4538,62251
41392,2013,4,28,57.452,5.8396,66657
41393,2013,4,29,63.935,12.388,56015
41394,2013,4,30,73.134,12.564,47313
41395,2013,5,1,58.129,14.731,56212
41396,2013,5,2,41.764,15.105,95899
41397,2013,5,3,44.929,10.044,1.15E+05
41398,2013,5,4,55.32,6.0111,67768
41399,2013,5,5,56.469,6.9481,65306
41400,2013,5,6,58.988,4.8724,64002
41401,2013,5,7,61.394,3.2559,57003
41402,2013,5,8,65.365,4.2158,52253
41403,2013,5,9,50.716,12.542,75062
41404,2013,5,10,45.86,9.5105,1.14E+05
41405,2013,5,11,45.454,13.687,98250
41406,2013,5,12,43.968,6.774,1.04E+05
41407,2013,5,13,54.57,9.9349,87329
41408,2013,5,14,73.354,10.572,51277
41409,2013,5,15,67.068,5.4666,50594
41410,2013,5,16,60.318,7.2116,53094
41411,2013,5,17,55.593,7.2056,64047
41412,2013,5,18,64.756,4.8371,47646
41413,2013,5,19,73.245,11.053,43971
41414,2013,5,20,74.022,12.315,40150
41415,2013,5,21,68.964,7.2999,47823
41416,2013,5,22,54.529,11.414,58499
41417,2013,5,23,45.901,11.773,91878
41418,2013,5,24,49.519,5.0671,76598
41419,2013,5,25,50.513,5.2251,71163
